SIGLO,AÑO,CALIDADES,GENERO,TOTAL
XVIII,1785,SIN_CATEGORÍA,F,4
XVIII,1785,SIN_CATEGORÍA,M,4
XVIII,1786,CASTIZA,F,0
XVIII,1786,CASTIZA,M,4
XVIII,1786,ESPAÑOLA,F,430
XVIII,1786,ESPAÑOLA,M,541
XVIII,1786,INDIA,F,628
XVIII,1786,INDIA,M,756
XVIII,1786,MESTIZA,F,96
XVIII,1786,MESTIZA,M,102
XVIII,1786,MORISCA,F,30
XVIII,1786,MORISCA,M,26
XVIII,1786,MULATA,F,85
XVIII,1786,MULATA,M,97
XVIII,1786,NEGRA,F,3
XVIII,1786,NEGRA,M,0
XVIII,1786,SIN_CATEGORÍA,F,13
XVIII,1786,SIN_CATEGORÍA,M,75
XVIII,1787,CASTIZA,F,0
XVIII,1787,CASTIZA,M,2
XVIII,1787,ESPAÑOLA,F,76
XVIII,1787,ESPAÑOLA,M,85
XVIII,1787,INDIA,F,120
XVIII,1787,INDIA,M,112
XVIII,1787,MESTIZA,F,20
XVIII,1787,MESTIZA,M,14
XVIII,1787,MORISCA,F,8
XVIII,1787,MORISCA,M,12
XVIII,1787,MULATA,F,27
XVIII,1787,MULATA,M,23
XVIII,1787,NEGRA,F,0
XVIII,1787,NEGRA,M,0
XVIII,1787,SIN_CATEGORÍA,F,5
XVIII,1787,SIN_CATEGORÍA,M,11
XVIII,1788,CASTIZA,F,0
XVIII,1788,CASTIZA,M,0
XVIII,1788,ESPAÑOLA,F,51
XVIII,1788,ESPAÑOLA,M,47
XVIII,1788,INDIA,F,69
XVIII,1788,INDIA,M,72
XVIII,1788,MESTIZA,F,12
XVIII,1788,MESTIZA,M,10
XVIII,1788,MORISCA,F,4
XVIII,1788,MORISCA,M,2
XVIII,1788,MULATA,F,15
XVIII,1788,MULATA,M,14
XVIII,1788,NEGRA,F,0
XVIII,1788,NEGRA,M,0
XVIII,1788,SIN_CATEGORÍA,F,1
XVIII,1788,SIN_CATEGORÍA,M,3
XVIII,1789,CASTIZA,F,0
XVIII,1789,CASTIZA,M,0
XVIII,1789,ESPAÑOLA,F,54
XVIII,1789,ESPAÑOLA,M,52
XVIII,1789,INDIA,F,88
XVIII,1789,INDIA,M,81
XVIII,1789,MESTIZA,F,20
XVIII,1789,MESTIZA,M,19
XVIII,1789,MORISCA,F,3
XVIII,1789,MORISCA,M,4
XVIII,1789,MULATA,F,14
XVIII,1789,MULATA,M,20
XVIII,1789,NEGRA,F,0
XVIII,1789,NEGRA,M,0
XVIII,1789,SIN_CATEGORÍA,F,4
XVIII,1789,SIN_CATEGORÍA,M,2
XVIII,1790,CASTIZA,F,2
XVIII,1790,CASTIZA,M,0
XVIII,1790,ESPAÑOLA,F,65
XVIII,1790,ESPAÑOLA,M,62
XVIII,1790,INDIA,F,116
XVIII,1790,INDIA,M,103
XVIII,1790,MESTIZA,F,22
XVIII,1790,MESTIZA,M,12
XVIII,1790,MORISCA,F,5
XVIII,1790,MORISCA,M,2
XVIII,1790,MULATA,F,7
XVIII,1790,MULATA,M,9
XVIII,1790,NEGRA,F,2
XVIII,1790,NEGRA,M,0
XVIII,1790,SIN_CATEGORÍA,F,2
XVIII,1790,SIN_CATEGORÍA,M,4
XVIII,1791,CASTIZA,F,0
XVIII,1791,CASTIZA,M,1
XVIII,1791,ESPAÑOLA,F,86
XVIII,1791,ESPAÑOLA,M,70
XVIII,1791,INDIA,F,158
XVIII,1791,INDIA,M,99
XVIII,1791,MESTIZA,F,13
XVIII,1791,MESTIZA,M,21
XVIII,1791,MORISCA,F,0
XVIII,1791,MORISCA,M,5
XVIII,1791,MULATA,F,13
XVIII,1791,MULATA,M,8
XVIII,1791,NEGRA,F,0
XVIII,1791,NEGRA,M,0
XVIII,1791,SIN_CATEGORÍA,F,21
XVIII,1791,SIN_CATEGORÍA,M,16
XVIII,1792,CASTIZA,F,2
XVIII,1792,CASTIZA,M,0
XVIII,1792,ESPAÑOLA,F,84
XVIII,1792,ESPAÑOLA,M,84
XVIII,1792,INDIA,F,95
XVIII,1792,INDIA,M,128
XVIII,1792,MESTIZA,F,15
XVIII,1792,MESTIZA,M,11
XVIII,1792,MORISCA,F,3
XVIII,1792,MORISCA,M,2
XVIII,1792,MULATA,F,8
XVIII,1792,MULATA,M,7
XVIII,1792,NEGRA,F,0
XVIII,1792,NEGRA,M,0
XVIII,1792,SIN_CATEGORÍA,F,13
XVIII,1792,SIN_CATEGORÍA,M,10
XVIII,1793,CASTIZA,F,0
XVIII,1793,CASTIZA,M,0
XVIII,1793,ESPAÑOLA,F,81
XVIII,1793,ESPAÑOLA,M,72
XVIII,1793,INDIA,F,106
XVIII,1793,INDIA,M,95
XVIII,1793,MESTIZA,F,18
XVIII,1793,MESTIZA,M,15
XVIII,1793,MORISCA,F,8
XVIII,1793,MORISCA,M,7
XVIII,1793,MULATA,F,8
XVIII,1793,MULATA,M,11
XVIII,1793,NEGRA,F,0
XVIII,1793,NEGRA,M,0
XVIII,1793,SIN_CATEGORÍA,F,1
XVIII,1793,SIN_CATEGORÍA,M,2
XVIII,1794,CASTIZA,F,0
XVIII,1794,CASTIZA,M,1
XVIII,1794,ESPAÑOLA,F,137
XVIII,1794,ESPAÑOLA,M,117
XVIII,1794,INDIA,F,142
XVIII,1794,INDIA,M,115
XVIII,1794,MESTIZA,F,30
XVIII,1794,MESTIZA,M,15
XVIII,1794,MORISCA,F,9
XVIII,1794,MORISCA,M,7
XVIII,1794,MULATA,F,12
XVIII,1794,MULATA,M,19
XVIII,1794,NEGRA,F,0
XVIII,1794,NEGRA,M,0
XVIII,1794,SIN_CATEGORÍA,F,1
XVIII,1794,SIN_CATEGORÍA,M,4
XVIII,1795,CASTIZA,F,0
XVIII,1795,CASTIZA,M,1
XVIII,1795,ESPAÑOLA,F,104
XVIII,1795,ESPAÑOLA,M,91
XVIII,1795,INDIA,F,112
XVIII,1795,INDIA,M,119
XVIII,1795,MESTIZA,F,12
XVIII,1795,MESTIZA,M,22
XVIII,1795,MORISCA,F,8
XVIII,1795,MORISCA,M,3
XVIII,1795,MULATA,F,11
XVIII,1795,MULATA,M,17
XVIII,1795,NEGRA,F,0
XVIII,1795,NEGRA,M,0
XVIII,1795,SIN_CATEGORÍA,F,1
XVIII,1795,SIN_CATEGORÍA,M,0
XVIII,1796,CASTIZA,F,0
XVIII,1796,CASTIZA,M,0
XVIII,1796,ESPAÑOLA,F,110
XVIII,1796,ESPAÑOLA,M,109
XVIII,1796,INDIA,F,154
XVIII,1796,INDIA,M,154
XVIII,1796,MESTIZA,F,27
XVIII,1796,MESTIZA,M,22
XVIII,1796,MORISCA,F,1
XVIII,1796,MORISCA,M,6
XVIII,1796,MULATA,F,9
XVIII,1796,MULATA,M,18
XVIII,1796,NEGRA,F,1
XVIII,1796,NEGRA,M,1
XVIII,1796,SIN_CATEGORÍA,F,1
XVIII,1796,SIN_CATEGORÍA,M,4
XVIII,1797,CASTIZA,F,1
XVIII,1797,CASTIZA,M,0
XVIII,1797,ESPAÑOLA,F,117
XVIII,1797,ESPAÑOLA,M,81
XVIII,1797,INDIA,F,165
XVIII,1797,INDIA,M,137
XVIII,1797,MESTIZA,F,33
XVIII,1797,MESTIZA,M,25
XVIII,1797,MORISCA,F,6
XVIII,1797,MORISCA,M,4
XVIII,1797,MULATA,F,15
XVIII,1797,MULATA,M,22
XVIII,1797,NEGRA,F,0
XVIII,1797,NEGRA,M,0
XVIII,1797,SIN_CATEGORÍA,F,3
XVIII,1797,SIN_CATEGORÍA,M,2
XVIII,1798,CASTIZA,F,2
XVIII,1798,CASTIZA,M,0
XVIII,1798,ESPAÑOLA,F,359
XVIII,1798,ESPAÑOLA,M,273
XVIII,1798,INDIA,F,586
XVIII,1798,INDIA,M,597
XVIII,1798,MESTIZA,F,101
XVIII,1798,MESTIZA,M,94
XVIII,1798,MORISCA,F,13
XVIII,1798,MORISCA,M,8
XVIII,1798,MULATA,F,36
XVIII,1798,MULATA,M,42
XVIII,1798,NEGRA,F,0
XVIII,1798,NEGRA,M,0
XVIII,1798,SIN_CATEGORÍA,F,1
XVIII,1798,SIN_CATEGORÍA,M,2
XVIII,1799,CASTIZA,F,0
XVIII,1799,CASTIZA,M,1
XVIII,1799,ESPAÑOLA,F,102
XVIII,1799,ESPAÑOLA,M,109
XVIII,1799,INDIA,F,155
XVIII,1799,INDIA,M,137
XVIII,1799,MESTIZA,F,19
XVIII,1799,MESTIZA,M,21
XVIII,1799,MORISCA,F,1
XVIII,1799,MORISCA,M,4
XVIII,1799,MULATA,F,11
XVIII,1799,MULATA,M,9
XVIII,1799,NEGRA,F,0
XVIII,1799,NEGRA,M,0
XVIII,1799,SIN_CATEGORÍA,F,0
XVIII,1799,SIN_CATEGORÍA,M,0
XVIII,1800,CASTIZA,F,0
XVIII,1800,CASTIZA,M,3
XVIII,1800,ESPAÑOLA,F,147
XVIII,1800,ESPAÑOLA,M,136
XVIII,1800,INDIA,F,187
XVIII,1800,INDIA,M,194
XVIII,1800,MESTIZA,F,36
XVIII,1800,MESTIZA,M,32
XVIII,1800,MORISCA,F,5
XVIII,1800,MORISCA,M,3
XVIII,1800,MULATA,F,12
XVIII,1800,MULATA,M,15
XVIII,1800,NEGRA,F,0
XVIII,1800,NEGRA,M,2
XVIII,1800,SIN_CATEGORÍA,F,0
XVIII,1800,SIN_CATEGORÍA,M,3
