SIGLO,AÑO,CALIDADES,GENERO,LEGITIMO,ILEGITIMO,TOTAL
XVIII,1702,MORISCA,M,,,0
XVIII,1702,MULATA,F,9,9,18
XVIII,1702,MULATA,F,,,0
XVIII,1702,MULATA,M,11,7,18
XVIII,1702,MULATA,M,,,0
XVIII,1702,NEGRA,F,0,3,3
XVIII,1702,NEGRA,F,,,0
XVIII,1702,NEGRA,M,0,0,0
XVIII,1702,NEGRA,M,,,0
XVIII,1702,SIN_CATEGORÍA,F,1,1,2
XVIII,1702,SIN_CATEGORÍA,F,,,0
XVIII,1702,SIN_CATEGORÍA,M,0,2,2
XVIII,1702,SIN_CATEGORÍA,M,,,0
XVIII,1703,INDIA,F,58,12,70
XVIII,1703,INDIA,F,,,6
XVIII,1703,INDIA,M,57,9,66
XVIII,1703,INDIA,M,,,2
XVIII,1703,ESPAÑOLA,F,49,10,59
XVIII,1703,ESPAÑOLA,F,,,8
XVIII,1703,ESPAÑOLA,M,62,11,73
XVIII,1703,ESPAÑOLA,M,,,8
XVIII,1703,MESTIZA,F,2,1,3
XVIII,1703,MESTIZA,F,,,1
XVIII,1703,MESTIZA,M,9,6,15
XVIII,1703,MESTIZA,M,,,2
XVIII,1703,CASTIZA,F,1,0,1
XVIII,1703,CASTIZA,F,,,0
XVIII,1703,CASTIZA,M,0,2,2
XVIII,1703,CASTIZA,M,,,0
XVIII,1703,MORISCA,F,4,1,5
XVIII,1703,MORISCA,F,,,1
XVIII,1703,MORISCA,M,8,6,14
XVIII,1703,MORISCA,M,,,3
XVIII,1703,MULATA,F,11,7,18
XVIII,1703,MULATA,F,,,5
XVIII,1703,MULATA,M,22,9,31
XVIII,1703,MULATA,M,,,5
XVIII,1703,NEGRA,F,1,2,3
XVIII,1703,NEGRA,F,,,0
XVIII,1703,NEGRA,M,0,3,3
XVIII,1703,NEGRA,M,,,0
XVIII,1703,SIN_CATEGORÍA,F,1,2,3
XVIII,1703,SIN_CATEGORÍA,F,,,1
XVIII,1703,SIN_CATEGORÍA,M,0,3,3
XVIII,1703,SIN_CATEGORÍA,M,,,0
XVIII,1704,INDIA,F,52,10,62
XVIII,1704,INDIA,F,,,4
XVIII,1704,INDIA,M,61,6,67
XVIII,1704,INDIA,M,,,8
XVIII,1704,ESPAÑOLA,F,38,8,46
XVIII,1704,ESPAÑOLA,F,,,4
XVIII,1704,ESPAÑOLA,M,53,11,64
XVIII,1704,ESPAÑOLA,M,,,7
XVIII,1704,MESTIZA,F,11,4,15
XVIII,1704,MESTIZA,F,,,0
XVIII,1704,MESTIZA,M,4,2,6
XVIII,1704,MESTIZA,M,,,2
XVIII,1704,CASTIZA,F,0,0,0
XVIII,1704,CASTIZA,F,,,0
XVIII,1704,CASTIZA,M,1,0,1
XVIII,1704,CASTIZA,M,,,0
XVIII,1704,MORISCA,F,7,3,10
XVIII,1704,MORISCA,F,,,0
XVIII,1704,MORISCA,M,9,4,13
XVIII,1704,MORISCA,M,,,1
XVIII,1704,MULATA,F,7,9,16
XVIII,1704,MULATA,F,,,2
XVIII,1704,MULATA,M,16,12,28
XVIII,1704,MULATA,M,,,4
XVIII,1704,NEGRA,F,0,2,2
XVIII,1704,NEGRA,F,,,0
XVIII,1704,NEGRA,M,0,2,2
XVIII,1704,NEGRA,M,,,0
XVIII,1704,SIN_CATEGORÍA,F,6,2,8
XVIII,1704,SIN_CATEGORÍA,F,,,2
XVIII,1704,SIN_CATEGORÍA,M,5,4,9
XVIII,1704,SIN_CATEGORÍA,M,,,2
XVIII,1705,INDIA,F,46,16,62
XVIII,1705,INDIA,F,,,13
XVIII,1705,INDIA,M,72,9,81
XVIII,1705,INDIA,M,,,9
XVIII,1705,ESPAÑOLA,F,51,11,62
XVIII,1705,ESPAÑOLA,F,,,14
XVIII,1705,ESPAÑOLA,M,73,7,80
XVIII,1705,ESPAÑOLA,M,,,7
XVIII,1705,MESTIZA,F,8,7,15
XVIII,1705,MESTIZA,F,,,1
XVIII,1705,MESTIZA,M,20,9,29
XVIII,1705,MESTIZA,M,,,1
XVIII,1705,CASTIZA,F,2,0,2
XVIII,1705,CASTIZA,F,,,0
XVIII,1705,CASTIZA,M,1,0,1
XVIII,1705,CASTIZA,M,,,0
XVIII,1705,MORISCA,F,3,1,4
XVIII,1705,MORISCA,F,,,0
XVIII,1705,MORISCA,M,8,9,17
XVIII,1705,MORISCA,M,,,0
XVIII,1705,MULATA,F,17,10,27
XVIII,1705,MULATA,F,,,2
XVIII,1705,MULATA,M,10,14,24
XVIII,1705,MULATA,M,,,4
XVIII,1705,NEGRA,F,0,2,2
XVIII,1705,NEGRA,F,,,0
XVIII,1705,NEGRA,M,0,2,2
XVIII,1705,NEGRA,M,,,0
XVIII,1705,SIN_CATEGORÍA,F,2,9,11
XVIII,1705,SIN_CATEGORÍA,F,,,0
XVIII,1705,SIN_CATEGORÍA,M,1,5,6
XVIII,1705,SIN_CATEGORÍA,M,,,1
XVIII,1706,INDIA,F,54,16,70
XVIII,1706,INDIA,F,,,9
XVIII,1706,INDIA,M,54,20,74
XVIII,1706,INDIA,M,,,11
XVIII,1706,ESPAÑOLA,F,57,13,70
XVIII,1706,ESPAÑOLA,F,,,7
XVIII,1706,ESPAÑOLA,M,53,12,65
XVIII,1706,ESPAÑOLA,M,,,10
XVIII,1706,MESTIZA,F,9,3,12
XVIII,1706,MESTIZA,F,,,1
XVIII,1706,MESTIZA,M,11,3,14
XVIII,1706,MESTIZA,M,,,3
XVIII,1706,CASTIZA,F,2,0,2
XVIII,1706,CASTIZA,F,,,0
XVIII,1706,CASTIZA,M,0,0,0
XVIII,1706,CASTIZA,M,,,0
XVIII,1706,MORISCA,F,2,6,8
XVIII,1706,MORISCA,F,,,0
XVIII,1706,MORISCA,M,10,3,13
XVIII,1706,MORISCA,M,,,0
XVIII,1706,MULATA,F,11,8,19
XVIII,1706,MULATA,F,,,3
XVIII,1706,MULATA,M,19,5,24
XVIII,1706,MULATA,M,,,4
XVIII,1706,NEGRA,F,0,1,1
XVIII,1706,NEGRA,F,,,0
XVIII,1706,NEGRA,M,0,1,1
XVIII,1706,NEGRA,M,,,0
XVIII,1706,SIN_CATEGORÍA,F,6,14,20
XVIII,1706,SIN_CATEGORÍA,F,,,4
XVIII,1706,SIN_CATEGORÍA,M,2,6,8
XVIII,1706,SIN_CATEGORÍA,M,,,2
XVIII,1707,INDIA,F,97,22,119
XVIII,1707,INDIA,F,,,17
XVIII,1707,INDIA,M,107,17,124
XVIII,1707,INDIA,M,,,17
XVIII,1707,ESPAÑOLA,F,63,13,76
XVIII,1707,ESPAÑOLA,F,,,11
XVIII,1707,ESPAÑOLA,M,74,11,85
XVIII,1707,ESPAÑOLA,M,,,13
XVIII,1707,MESTIZA,F,19,5,24
XVIII,1707,MESTIZA,F,,,4
XVIII,1707,MESTIZA,M,18,5,23
XVIII,1707,MESTIZA,M,,,1
XVIII,1707,CASTIZA,F,0,0,0
XVIII,1707,CASTIZA,F,,,0
XVIII,1707,CASTIZA,M,1,1,2
XVIII,1707,CASTIZA,M,,,0
XVIII,1707,MORISCA,F,9,2,11
XVIII,1707,MORISCA,F,,,0
XVIII,1707,MORISCA,M,9,2,11
XVIII,1707,MORISCA,M,,,0
XVIII,1707,MULATA,F,25,14,39
XVIII,1707,MULATA,F,,,9
XVIII,1707,MULATA,M,15,12,27
XVIII,1707,MULATA,M,,,4
XVIII,1707,NEGRA,F,1,1,2
XVIII,1707,NEGRA,F,,,0
XVIII,1707,NEGRA,M,4,4,8
XVIII,1707,NEGRA,M,,,1
XVIII,1707,SIN_CATEGORÍA,F,3,7,10
XVIII,1707,SIN_CATEGORÍA,F,,,0
XVIII,1707,SIN_CATEGORÍA,M,6,4,10
XVIII,1707,SIN_CATEGORÍA,M,,,0
XVIII,1708,INDIA,F,93,18,111
XVIII,1708,INDIA,F,,,15
XVIII,1708,INDIA,M,97,16,113
XVIII,1708,INDIA,M,,,19
XVIII,1708,ESPAÑOLA,F,50,16,66
XVIII,1708,ESPAÑOLA,F,,,10
XVIII,1708,ESPAÑOLA,M,49,11,60
XVIII,1708,ESPAÑOLA,M,,,4
XVIII,1708,MESTIZA,F,17,3,20
XVIII,1708,MESTIZA,F,,,6
XVIII,1708,MESTIZA,M,23,2,25
XVIII,1708,MESTIZA,M,,,2
XVIII,1708,CASTIZA,F,0,0,0
XVIII,1708,CASTIZA,F,,,0
XVIII,1708,CASTIZA,M,1,0,1
XVIII,1708,CASTIZA,M,,,0
XVIII,1708,MORISCA,F,12,5,17
XVIII,1708,MORISCA,F,,,0
XVIII,1708,MORISCA,M,14,1,15
XVIII,1708,MORISCA,M,,,0
XVIII,1708,MULATA,F,25,16,41
XVIII,1708,MULATA,F,,,2
XVIII,1708,MULATA,M,27,15,42
XVIII,1708,MULATA,M,,,3
XVIII,1708,NEGRA,F,0,0,0
XVIII,1708,NEGRA,F,,,1
XVIII,1708,NEGRA,M,0,0,0
XVIII,1708,NEGRA,M,,,1
XVIII,1708,SIN_CATEGORÍA,F,5,2,7
XVIII,1708,SIN_CATEGORÍA,F,,,0
XVIII,1708,SIN_CATEGORÍA,M,6,3,9
XVIII,1708,SIN_CATEGORÍA,M,,,2
XVIII,1709,INDIA,F,85,20,105
XVIII,1709,INDIA,F,,,18
XVIII,1709,INDIA,M,105,10,115
XVIII,1709,INDIA,M,,,13
XVIII,1709,ESPAÑOLA,F,47,16,63
XVIII,1709,ESPAÑOLA,F,,,12
XVIII,1709,ESPAÑOLA,M,64,16,80
XVIII,1709,ESPAÑOLA,M,,,13
XVIII,1709,MESTIZA,F,11,6,17
XVIII,1709,MESTIZA,F,,,3
XVIII,1709,MESTIZA,M,21,2,23
XVIII,1709,MESTIZA,M,,,1
XVIII,1709,CASTIZA,F,0,0,0
XVIII,1709,CASTIZA,F,,,0
XVIII,1709,CASTIZA,M,0,0,0
XVIII,1709,CASTIZA,M,,,0
XVIII,1709,MORISCA,F,17,1,18
XVIII,1709,MORISCA,F,,,0
XVIII,1709,MORISCA,M,9,1,10
XVIII,1709,MORISCA,M,,,1
XVIII,1709,MULATA,F,17,14,31
XVIII,1709,MULATA,F,,,3
XVIII,1709,MULATA,M,15,8,23
XVIII,1709,MULATA,M,,,3
XVIII,1709,NEGRA,F,1,1,2
XVIII,1709,NEGRA,F,,,0
XVIII,1709,NEGRA,M,2,0,2
XVIII,1709,NEGRA,M,,,0
XVIII,1709,SIN_CATEGORÍA,F,3,4,7
XVIII,1709,SIN_CATEGORÍA,F,,,0
XVIII,1709,SIN_CATEGORÍA,M,1,1,2
XVIII,1709,SIN_CATEGORÍA,M,,,0
XVIII,1710,INDIA,F,86,18,104
XVIII,1710,INDIA,F,,,7
XVIII,1710,INDIA,M,90,16,106
XVIII,1710,INDIA,M,,,12
XVIII,1710,ESPAÑOLA,F,59,12,71
XVIII,1710,ESPAÑOLA,F,,,7
XVIII,1710,ESPAÑOLA,M,48,10,58
XVIII,1710,ESPAÑOLA,M,,,16
XVIII,1710,MESTIZA,F,22,2,24
XVIII,1710,MESTIZA,F,,,2
XVIII,1710,MESTIZA,M,16,6,22
XVIII,1710,MESTIZA,M,,,2
XVIII,1710,CASTIZA,F,0,0,0
XVIII,1710,CASTIZA,F,,,0
XVIII,1710,CASTIZA,M,2,1,3
XVIII,1710,CASTIZA,M,,,0
XVIII,1710,MORISCA,F,13,7,20
XVIII,1710,MORISCA,F,,,2
XVIII,1710,MORISCA,M,6,3,9
XVIII,1710,MORISCA,M,,,1
XVIII,1710,MULATA,F,11,20,31
XVIII,1710,MULATA,F,,,2
XVIII,1710,MULATA,M,23,6,29
XVIII,1710,MULATA,M,,,1
XVIII,1710,NEGRA,F,1,1,2
XVIII,1710,NEGRA,F,,,0
XVIII,1710,NEGRA,M,1,1,2
XVIII,1710,NEGRA,M,,,0
XVIII,1710,SIN_CATEGORÍA,F,0,1,1
XVIII,1710,SIN_CATEGORÍA,F,,,0
XVIII,1710,SIN_CATEGORÍA,M,1,1,2
XVIII,1710,SIN_CATEGORÍA,M,,,1
XVIII,1711,INDIA,F,97,12,109
XVIII,1711,INDIA,F,,,8
XVIII,1711,INDIA,M,104,10,114
XVIII,1711,INDIA,M,,,13
XVIII,1711,ESPAÑOLA,F,58,9,67
XVIII,1711,ESPAÑOLA,F,,,6
XVIII,1711,ESPAÑOLA,M,57,9,66
XVIII,1711,ESPAÑOLA,M,,,21
XVIII,1711,MESTIZA,F,25,4,29
XVIII,1711,MESTIZA,F,,,6
XVIII,1711,MESTIZA,M,18,3,21
XVIII,1711,MESTIZA,M,,,1
XVIII,1711,CASTIZA,F,2,1,3
XVIII,1711,CASTIZA,F,,,0
XVIII,1711,CASTIZA,M,1,1,2
XVIII,1711,CASTIZA,M,,,0
XVIII,1711,MORISCA,F,2,1,3
XVIII,1711,MORISCA,F,,,0
XVIII,1711,MORISCA,M,13,3,16
XVIII,1711,MORISCA,M,,,0
XVIII,1711,MULATA,F,15,5,20
XVIII,1711,MULATA,F,,,2
XVIII,1711,MULATA,M,30,6,36
XVIII,1711,MULATA,M,,,4
XVIII,1711,NEGRA,F,0,0,0
XVIII,1711,NEGRA,F,,,0
XVIII,1711,NEGRA,M,0,0,0
XVIII,1711,NEGRA,M,,,0
XVIII,1711,SIN_CATEGORÍA,F,3,2,5
XVIII,1711,SIN_CATEGORÍA,F,,,1
XVIII,1711,SIN_CATEGORÍA,M,0,0,0
XVIII,1711,SIN_CATEGORÍA,M,,,1
XVIII,1712,INDIA,F,113,21,134
XVIII,1712,INDIA,F,,,9
XVIII,1712,INDIA,M,97,19,116
XVIII,1712,INDIA,M,,,7
XVIII,1712,ESPAÑOLA,F,43,11,54
XVIII,1712,ESPAÑOLA,F,,,12
XVIII,1712,ESPAÑOLA,M,77,6,83
XVIII,1712,ESPAÑOLA,M,,,11
XVIII,1712,MESTIZA,F,21,4,25
XVIII,1712,MESTIZA,F,,,1
XVIII,1712,MESTIZA,M,15,2,17
XVIII,1712,MESTIZA,M,,,1
XVIII,1712,CASTIZA,F,0,0,0
XVIII,1712,CASTIZA,F,,,0
XVIII,1712,CASTIZA,M,0,0,0
XVIII,1712,CASTIZA,M,,,0
XVIII,1712,MORISCA,F,4,2,6
XVIII,1712,MORISCA,F,,,0
XVIII,1712,MORISCA,M,4,0,4
XVIII,1712,MORISCA,M,,,2
XVIII,1712,MULATA,F,12,9,21
XVIII,1712,MULATA,F,,,1
XVIII,1712,MULATA,M,19,11,30
XVIII,1712,MULATA,M,,,2
XVIII,1712,NEGRA,F,0,0,0
XVIII,1712,NEGRA,F,,,0
XVIII,1712,NEGRA,M,1,0,1
XVIII,1712,NEGRA,M,,,0
XVIII,1712,SIN_CATEGORÍA,F,1,4,5
XVIII,1712,SIN_CATEGORÍA,F,,,0
XVIII,1712,SIN_CATEGORÍA,M,2,4,6
XVIII,1712,SIN_CATEGORÍA,M,,,0
XVIII,1713,INDIA,F,109,32,141
XVIII,1713,INDIA,F,,,4
XVIII,1713,INDIA,M,112,29,141
XVIII,1713,INDIA,M,,,5
XVIII,1713,ESPAÑOLA,F,77,3,80
XVIII,1713,ESPAÑOLA,F,,,10
XVIII,1713,ESPAÑOLA,M,53,7,60
XVIII,1713,ESPAÑOLA,M,,,14
XVIII,1713,MESTIZA,F,12,16,28
XVIII,1713,MESTIZA,F,,,1
XVIII,1713,MESTIZA,M,13,8,21
XVIII,1713,MESTIZA,M,,,2
XVIII,1713,CASTIZA,F,0,0,0
XVIII,1713,CASTIZA,F,,,0
XVIII,1713,CASTIZA,M,3,0,3
XVIII,1713,CASTIZA,M,,,0
XVIII,1713,MORISCA,F,4,0,4
XVIII,1713,MORISCA,F,,,1
XVIII,1713,MORISCA,M,14,1,15
XVIII,1713,MORISCA,M,,,1
XVIII,1713,MULATA,F,19,12,31
XVIII,1713,MULATA,F,,,5
XVIII,1713,MULATA,M,15,13,28
XVIII,1713,MULATA,M,,,3
XVIII,1713,NEGRA,F,0,0,0
XVIII,1713,NEGRA,F,,,1
XVIII,1713,NEGRA,M,0,0,0
XVIII,1713,NEGRA,M,,,2
XVIII,1713,SIN_CATEGORÍA,F,2,2,4
XVIII,1713,SIN_CATEGORÍA,F,,,0
XVIII,1713,SIN_CATEGORÍA,M,6,1,7
XVIII,1713,SIN_CATEGORÍA,M,,,0
XVIII,1714,INDIA,F,57,16,73
XVIII,1714,INDIA,F,,,2
XVIII,1714,INDIA,M,45,8,53
XVIII,1714,INDIA,M,,,3
XVIII,1714,ESPAÑOLA,F,33,3,36
XVIII,1714,ESPAÑOLA,F,,,3
XVIII,1714,ESPAÑOLA,M,48,5,53
XVIII,1714,ESPAÑOLA,M,,,5
XVIII,1714,MESTIZA,F,13,4,17
XVIII,1714,MESTIZA,F,,,0
XVIII,1714,MESTIZA,M,13,3,16
XVIII,1714,MESTIZA,M,,,0
XVIII,1714,CASTIZA,F,0,0,0
XVIII,1714,CASTIZA,F,,,0
XVIII,1714,CASTIZA,M,0,0,0
XVIII,1714,CASTIZA,M,,,0
XVIII,1714,MORISCA,F,0,0,0
XVIII,1714,MORISCA,F,,,0
XVIII,1714,MORISCA,M,2,0,2
XVIII,1714,MORISCA,M,,,1
XVIII,1714,MULATA,F,8,5,13
XVIII,1714,MULATA,F,,,1
XVIII,1714,MULATA,M,10,11,21
XVIII,1714,MULATA,M,,,4
XVIII,1714,NEGRA,F,1,0,1
XVIII,1714,NEGRA,F,,,0
XVIII,1714,NEGRA,M,0,0,0
XVIII,1714,NEGRA,M,,,0
XVIII,1714,SIN_CATEGORÍA,F,0,0,0
XVIII,1714,SIN_CATEGORÍA,F,,,0
XVIII,1714,SIN_CATEGORÍA,M,2,0,2
XVIII,1714,SIN_CATEGORÍA,M,,,1
XVIII,1715,INDIA,F,109,27,136
XVIII,1715,INDIA,F,,,11
XVIII,1715,INDIA,M,69,17,86
XVIII,1715,INDIA,M,,,7
XVIII,1715,ESPAÑOLA,F,49,3,52
XVIII,1715,ESPAÑOLA,F,,,7
XVIII,1715,ESPAÑOLA,M,56,4,60
XVIII,1715,ESPAÑOLA,M,,,7
XVIII,1715,MESTIZA,F,28,3,31
XVIII,1715,MESTIZA,F,,,4
XVIII,1715,MESTIZA,M,13,7,20
XVIII,1715,MESTIZA,M,,,5
XVIII,1715,CASTIZA,F,1,1,2
XVIII,1715,CASTIZA,F,,,0
XVIII,1715,CASTIZA,M,0,0,0
XVIII,1715,CASTIZA,M,,,0
XVIII,1715,MORISCA,F,10,1,11
XVIII,1715,MORISCA,F,,,3
XVIII,1715,MORISCA,M,8,4,12
XVIII,1715,MORISCA,M,,,0
XVIII,1715,MULATA,F,22,10,32
XVIII,1715,MULATA,F,,,4
XVIII,1715,MULATA,M,32,16,48
XVIII,1715,MULATA,M,,,2
XVIII,1715,NEGRA,F,0,0,0
XVIII,1715,NEGRA,F,,,2
XVIII,1715,NEGRA,M,0,0,0
XVIII,1715,NEGRA,M,,,1
XVIII,1715,SIN_CATEGORÍA,F,1,1,2
XVIII,1715,SIN_CATEGORÍA,F,,,1
XVIII,1715,SIN_CATEGORÍA,M,2,3,5
XVIII,1715,SIN_CATEGORÍA,M,,,8
XVIII,1716,INDIA,F,128,19,147
XVIII,1716,INDIA,F,,,15
XVIII,1716,INDIA,M,136,20,156
XVIII,1716,INDIA,M,,,14
XVIII,1716,ESPAÑOLA,F,71,3,74
XVIII,1716,ESPAÑOLA,F,,,9
XVIII,1716,ESPAÑOLA,M,57,8,65
XVIII,1716,ESPAÑOLA,M,,,11
XVIII,1716,MESTIZA,F,17,1,18
XVIII,1716,MESTIZA,F,,,3
XVIII,1716,MESTIZA,M,22,0,22
XVIII,1716,MESTIZA,M,,,4
XVIII,1716,CASTIZA,F,0,0,0
XVIII,1716,CASTIZA,F,,,0
XVIII,1716,CASTIZA,M,0,0,0
XVIII,1716,CASTIZA,M,,,0
XVIII,1716,MORISCA,F,18,3,21
XVIII,1716,MORISCA,F,,,2
XVIII,1716,MORISCA,M,21,11,32
XVIII,1716,MORISCA,M,,,1
XVIII,1716,MULATA,F,23,9,32
XVIII,1716,MULATA,F,,,2
XVIII,1716,MULATA,M,21,10,31
XVIII,1716,MULATA,M,,,4
XVIII,1716,NEGRA,F,0,0,0
XVIII,1716,NEGRA,F,,,0
XVIII,1716,NEGRA,M,0,0,0
XVIII,1716,NEGRA,M,,,0
XVIII,1716,SIN_CATEGORÍA,F,2,12,14
XVIII,1716,SIN_CATEGORÍA,F,,,4
XVIII,1716,SIN_CATEGORÍA,M,5,8,13
XVIII,1716,SIN_CATEGORÍA,M,,,2
XVIII,1717,INDIA,F,128,35,163
XVIII,1717,INDIA,F,,,12
XVIII,1717,INDIA,M,115,38,153
XVIII,1717,INDIA,M,,,12
XVIII,1717,ESPAÑOLA,F,59,5,64
XVIII,1717,ESPAÑOLA,F,,,8
XVIII,1717,ESPAÑOLA,M,54,8,62
XVIII,1717,ESPAÑOLA,M,,,9
XVIII,1717,MESTIZA,F,20,2,22
XVIII,1717,MESTIZA,F,,,4
XVIII,1717,MESTIZA,M,23,6,29
XVIII,1717,MESTIZA,M,,,4
XVIII,1717,CASTIZA,F,0,0,0
XVIII,1717,CASTIZA,F,,,0
XVIII,1717,CASTIZA,M,0,1,1
XVIII,1717,CASTIZA,M,,,0
XVIII,1717,MORISCA,F,15,8,23
XVIII,1717,MORISCA,F,,,2
XVIII,1717,MORISCA,M,8,3,11
XVIII,1717,MORISCA,M,,,3
XVIII,1717,MULATA,F,24,13,37
XVIII,1717,MULATA,F,,,1
XVIII,1717,MULATA,M,27,12,39
XVIII,1717,MULATA,M,,,2
XVIII,1717,NEGRA,F,0,0,0
XVIII,1717,NEGRA,F,,,0
XVIII,1717,NEGRA,M,0,0,0
XVIII,1717,NEGRA,M,,,0
XVIII,1717,SIN_CATEGORÍA,F,8,10,18
XVIII,1717,SIN_CATEGORÍA,F,,,3
XVIII,1717,SIN_CATEGORÍA,M,9,10,19
XVIII,1717,SIN_CATEGORÍA,M,,,3
XVIII,1718,INDIA,F,93,13,106
XVIII,1718,INDIA,F,,,10
XVIII,1718,INDIA,M,108,39,147
XVIII,1718,INDIA,M,,,16
XVIII,1718,ESPAÑOLA,F,60,5,65
XVIII,1718,ESPAÑOLA,F,,,4
XVIII,1718,ESPAÑOLA,M,74,7,81
XVIII,1718,ESPAÑOLA,M,,,11
XVIII,1718,MESTIZA,F,22,4,26
XVIII,1718,MESTIZA,F,,,4
XVIII,1718,MESTIZA,M,17,3,20
XVIII,1718,MESTIZA,M,,,3
XVIII,1718,CASTIZA,F,0,1,1
XVIII,1718,CASTIZA,F,,,0
XVIII,1718,CASTIZA,M,0,1,1
XVIII,1718,CASTIZA,M,,,0
XVIII,1718,MORISCA,F,22,4,26
XVIII,1718,MORISCA,F,,,1
XVIII,1718,MORISCA,M,12,8,20
XVIII,1718,MORISCA,M,,,1
XVIII,1718,MULATA,F,21,20,41
XVIII,1718,MULATA,F,,,3
XVIII,1718,MULATA,M,16,16,32
XVIII,1718,MULATA,M,,,4
XVIII,1718,NEGRA,F,0,0,0
XVIII,1718,NEGRA,F,,,0
XVIII,1718,NEGRA,M,0,0,0
XVIII,1718,NEGRA,M,,,0
XVIII,1718,SIN_CATEGORÍA,F,10,5,15
XVIII,1718,SIN_CATEGORÍA,F,,,3
XVIII,1718,SIN_CATEGORÍA,M,10,9,19
XVIII,1718,SIN_CATEGORÍA,M,,,6
XVIII,1719,INDIA,F,91,33,124
XVIII,1719,INDIA,F,,,6
XVIII,1719,INDIA,M,127,36,163
XVIII,1719,INDIA,M,,,13
XVIII,1719,ESPAÑOLA,F,50,8,58
XVIII,1719,ESPAÑOLA,F,,,5
XVIII,1719,ESPAÑOLA,M,76,9,85
XVIII,1719,ESPAÑOLA,M,,,7
XVIII,1719,MESTIZA,F,21,11,32
XVIII,1719,MESTIZA,F,,,0
XVIII,1719,MESTIZA,M,27,2,29
XVIII,1719,MESTIZA,M,,,2
XVIII,1719,CASTIZA,F,0,0,0
XVIII,1719,CASTIZA,F,,,0
XVIII,1719,CASTIZA,M,1,0,1
XVIII,1719,CASTIZA,M,,,0
XVIII,1719,MORISCA,F,18,5,23
XVIII,1719,MORISCA,F,,,2
XVIII,1719,MORISCA,M,13,4,17
XVIII,1719,MORISCA,M,,,2
XVIII,1719,MULATA,F,27,6,33
XVIII,1719,MULATA,F,,,3
XVIII,1719,MULATA,M,34,16,50
XVIII,1719,MULATA,M,,,2
XVIII,1719,NEGRA,F,0,0,0
XVIII,1719,NEGRA,F,,,0
XVIII,1719,NEGRA,M,0,0,0
XVIII,1719,NEGRA,M,,,0
XVIII,1719,SIN_CATEGORÍA,F,2,1,3
XVIII,1719,SIN_CATEGORÍA,F,,,2
XVIII,1719,SIN_CATEGORÍA,M,2,7,9
XVIII,1719,SIN_CATEGORÍA,M,,,3
XVIII,1720,INDIA,F,143,16,159
XVIII,1720,INDIA,F,,,9
XVIII,1720,INDIA,M,152,20,172
XVIII,1720,INDIA,M,,,7
XVIII,1720,ESPAÑOLA,F,74,7,81
XVIII,1720,ESPAÑOLA,F,,,16
XVIII,1720,ESPAÑOLA,M,79,6,85
XVIII,1720,ESPAÑOLA,M,,,5
XVIII,1720,MESTIZA,F,30,3,33
XVIII,1720,MESTIZA,F,,,1
XVIII,1720,MESTIZA,M,33,6,39
XVIII,1720,MESTIZA,M,,,0
XVIII,1720,CASTIZA,F,2,0,2
XVIII,1720,CASTIZA,F,,,0
XVIII,1720,CASTIZA,M,2,0,2
XVIII,1720,CASTIZA,M,,,0
XVIII,1720,MORISCA,F,23,3,26
XVIII,1720,MORISCA,F,,,0
XVIII,1720,MORISCA,M,20,5,25
XVIII,1720,MORISCA,M,,,1
XVIII,1720,MULATA,F,29,18,47
XVIII,1720,MULATA,F,,,1
XVIII,1720,MULATA,M,35,15,50
XVIII,1720,MULATA,M,,,2
XVIII,1720,NEGRA,F,0,0,0
XVIII,1720,NEGRA,F,,,0
XVIII,1720,NEGRA,M,0,0,0
XVIII,1720,NEGRA,M,,,0
XVIII,1720,SIN_CATEGORÍA,F,2,7,9
XVIII,1720,SIN_CATEGORÍA,F,,,6
XVIII,1720,SIN_CATEGORÍA,M,3,3,6
XVIII,1720,SIN_CATEGORÍA,M,,,2
XVIII,1721,INDIA,F,132,26,158
XVIII,1721,INDIA,F,,,4
XVIII,1721,INDIA,M,152,34,186
XVIII,1721,INDIA,M,,,7
XVIII,1721,ESPAÑOLA,F,66,5,71
XVIII,1721,ESPAÑOLA,F,,,5
XVIII,1721,ESPAÑOLA,M,66,13,79
XVIII,1721,ESPAÑOLA,M,,,9
XVIII,1721,MESTIZA,F,36,5,41
XVIII,1721,MESTIZA,F,,,1
XVIII,1721,MESTIZA,M,24,3,27
XVIII,1721,MESTIZA,M,,,1
XVIII,1721,CASTIZA,F,1,0,1
XVIII,1721,CASTIZA,F,,,0
XVIII,1721,CASTIZA,M,0,0,0
XVIII,1721,CASTIZA,M,,,0
XVIII,1721,MORISCA,F,18,3,21
XVIII,1721,MORISCA,F,,,1
XVIII,1721,MORISCA,M,6,3,9
XVIII,1721,MORISCA,M,,,1
XVIII,1721,MULATA,F,18,15,33
XVIII,1721,MULATA,F,,,3
XVIII,1721,MULATA,M,32,11,43
XVIII,1721,MULATA,M,,,2
XVIII,1721,NEGRA,F,0,0,0
XVIII,1721,NEGRA,F,,,0
XVIII,1721,NEGRA,M,1,0,1
XVIII,1721,NEGRA,M,,,0
XVIII,1721,SIN_CATEGORÍA,F,2,1,3
XVIII,1721,SIN_CATEGORÍA,F,,,1
XVIII,1721,SIN_CATEGORÍA,M,1,1,2
XVIII,1721,SIN_CATEGORÍA,M,,,1
XVIII,1722,INDIA,F,133,23,156
XVIII,1722,INDIA,F,,,5
