SIGLO,AÑO,ETNIA_M,ETNIA_F,MATRIMONIOS
XVII,1609,NEGRO,MESTIZA,0
XVII,1609,NEGRO,MORISCA,0
XVII,1609,NEGRO,MULATA,0
XVII,1609,NEGRO,NEGRA,0
XVII,1610,CASTIZO,CASTIZA,0
XVII,1610,CASTIZO,ESPAÑOLA,0
XVII,1610,CASTIZO,FEMENINA SIN CATEG.,0
XVII,1610,CASTIZO,INDIA,0
XVII,1610,CASTIZO,MESTIZA,0
XVII,1610,CASTIZO,MORISCA,0
XVII,1610,CASTIZO,MULATA,0
XVII,1610,CASTIZO,NEGRA,0
XVII,1610,ESPAÑOL,CASTIZA,0
XVII,1610,ESPAÑOL,ESPAÑOLA,0
XVII,1610,ESPAÑOL,FEMENINA SIN CATEG.,0
XVII,1610,ESPAÑOL,INDIA,0
XVII,1610,ESPAÑOL,MESTIZA,0
XVII,1610,ESPAÑOL,MORISCA,0
XVII,1610,ESPAÑOL,MULATA,0
XVII,1610,ESPAÑOL,NEGRA,0
XVII,1610,INDIO,CASTIZA,0
XVII,1610,INDIO,ESPAÑOLA,0
XVII,1610,INDIO,FEMENINA SIN CATEG.,0
XVII,1610,INDIO,INDIA,0
XVII,1610,INDIO,MESTIZA,0
XVII,1610,INDIO,MORISCA,0
XVII,1610,INDIO,MULATA,0
XVII,1610,INDIO,NEGRA,0
XVII,1610,MASCULINO SIN CATEG.,CASTIZA,0
XVII,1610,MASCULINO SIN CATEG.,ESPAÑOLA,0
XVII,1610,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,1
XVII,1610,MASCULINO SIN CATEG.,INDIA,0
XVII,1610,MASCULINO SIN CATEG.,MESTIZA,0
XVII,1610,MASCULINO SIN CATEG.,MORISCA,0
XVII,1610,MASCULINO SIN CATEG.,MULATA,0
XVII,1610,MASCULINO SIN CATEG.,NEGRA,0
XVII,1610,MESTIZO,CASTIZA,0
XVII,1610,MESTIZO,ESPAÑOLA,0
XVII,1610,MESTIZO,FEMENINA SIN CATEG.,0
XVII,1610,MESTIZO,INDIA,0
XVII,1610,MESTIZO,MESTIZA,0
XVII,1610,MESTIZO,MORISCA,0
XVII,1610,MESTIZO,MULATA,0
XVII,1610,MESTIZO,NEGRA,0
XVII,1610,MORISCO,CASTIZA,0
XVII,1610,MORISCO,ESPAÑOLA,0
XVII,1610,MORISCO,FEMENINA SIN CATEG.,0
XVII,1610,MORISCO,INDIA,0
XVII,1610,MORISCO,MESTIZA,0
XVII,1610,MORISCO,MORISCA,0
XVII,1610,MORISCO,MULATA,0
XVII,1610,MORISCO,NEGRA,0
XVII,1610,MULATO,CASTIZA,0
XVII,1610,MULATO,ESPAÑOLA,0
XVII,1610,MULATO,FEMENINA SIN CATEG.,0
XVII,1610,MULATO,INDIA,0
XVII,1610,MULATO,MESTIZA,0
XVII,1610,MULATO,MORISCA,0
XVII,1610,MULATO,MULATA,1
XVII,1610,MULATO,NEGRA,0
XVII,1610,NEGRO,CASTIZA,0
XVII,1610,NEGRO,ESPAÑOLA,0
XVII,1610,NEGRO,FEMENINA SIN CATEG.,0
XVII,1610,NEGRO,INDIA,0
XVII,1610,NEGRO,MESTIZA,0
XVII,1610,NEGRO,MORISCA,0
XVII,1610,NEGRO,MULATA,0
XVII,1610,NEGRO,NEGRA,0
XVII,1611,CASTIZO,CASTIZA,0
XVII,1611,CASTIZO,ESPAÑOLA,0
XVII,1611,CASTIZO,FEMENINA SIN CATEG.,0
XVII,1611,CASTIZO,INDIA,0
XVII,1611,CASTIZO,MESTIZA,0
XVII,1611,CASTIZO,MORISCA,0
XVII,1611,CASTIZO,MULATA,0
XVII,1611,CASTIZO,NEGRA,0
XVII,1611,ESPAÑOL,CASTIZA,0
XVII,1611,ESPAÑOL,ESPAÑOLA,0
XVII,1611,ESPAÑOL,FEMENINA SIN CATEG.,0
XVII,1611,ESPAÑOL,INDIA,0
XVII,1611,ESPAÑOL,MESTIZA,0
XVII,1611,ESPAÑOL,MORISCA,0
XVII,1611,ESPAÑOL,MULATA,0
XVII,1611,ESPAÑOL,NEGRA,0
XVII,1611,INDIO,CASTIZA,0
XVII,1611,INDIO,ESPAÑOLA,0
XVII,1611,INDIO,FEMENINA SIN CATEG.,0
XVII,1611,INDIO,INDIA,1
XVII,1611,INDIO,MESTIZA,0
XVII,1611,INDIO,MORISCA,0
XVII,1611,INDIO,MULATA,0
XVII,1611,INDIO,NEGRA,0
XVII,1611,MASCULINO SIN CATEG.,CASTIZA,0
XVII,1611,MASCULINO SIN CATEG.,ESPAÑOLA,0
XVII,1611,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,5
XVII,1611,MASCULINO SIN CATEG.,INDIA,0
XVII,1611,MASCULINO SIN CATEG.,MESTIZA,0
XVII,1611,MASCULINO SIN CATEG.,MORISCA,0
XVII,1611,MASCULINO SIN CATEG.,MULATA,0
XVII,1611,MASCULINO SIN CATEG.,NEGRA,0
XVII,1611,MESTIZO,CASTIZA,0
XVII,1611,MESTIZO,ESPAÑOLA,0
XVII,1611,MESTIZO,FEMENINA SIN CATEG.,0
XVII,1611,MESTIZO,INDIA,0
XVII,1611,MESTIZO,MESTIZA,0
XVII,1611,MESTIZO,MORISCA,0
XVII,1611,MESTIZO,MULATA,0
XVII,1611,MESTIZO,NEGRA,0
XVII,1611,MORISCO,CASTIZA,0
XVII,1611,MORISCO,ESPAÑOLA,0
XVII,1611,MORISCO,FEMENINA SIN CATEG.,0
XVII,1611,MORISCO,INDIA,0
XVII,1611,MORISCO,MESTIZA,0
XVII,1611,MORISCO,MORISCA,0
XVII,1611,MORISCO,MULATA,0
XVII,1611,MORISCO,NEGRA,0
XVII,1611,MULATO,CASTIZA,0
XVII,1611,MULATO,ESPAÑOLA,0
XVII,1611,MULATO,FEMENINA SIN CATEG.,0
XVII,1611,MULATO,INDIA,0
XVII,1611,MULATO,MESTIZA,0
XVII,1611,MULATO,MORISCA,0
XVII,1611,MULATO,MULATA,1
XVII,1611,MULATO,NEGRA,0
XVII,1611,NEGRO,CASTIZA,0
XVII,1611,NEGRO,ESPAÑOLA,0
XVII,1611,NEGRO,FEMENINA SIN CATEG.,0
XVII,1611,NEGRO,INDIA,0
XVII,1611,NEGRO,MESTIZA,0
XVII,1611,NEGRO,MORISCA,0
XVII,1611,NEGRO,MULATA,0
XVII,1611,NEGRO,NEGRA,0
XVII,1612,CASTIZO,CASTIZA,0
XVII,1612,CASTIZO,ESPAÑOLA,0
XVII,1612,CASTIZO,FEMENINA SIN CATEG.,0
XVII,1612,CASTIZO,INDIA,0
XVII,1612,CASTIZO,MESTIZA,0
XVII,1612,CASTIZO,MORISCA,0
XVII,1612,CASTIZO,MULATA,0
XVII,1612,CASTIZO,NEGRA,0
XVII,1612,ESPAÑOL,CASTIZA,0
XVII,1612,ESPAÑOL,ESPAÑOLA,0
XVII,1612,ESPAÑOL,FEMENINA SIN CATEG.,0
XVII,1612,ESPAÑOL,INDIA,0
XVII,1612,ESPAÑOL,MESTIZA,0
XVII,1612,ESPAÑOL,MORISCA,0
XVII,1612,ESPAÑOL,MULATA,0
XVII,1612,ESPAÑOL,NEGRA,0
XVII,1612,INDIO,CASTIZA,0
XVII,1612,INDIO,ESPAÑOLA,0
XVII,1612,INDIO,FEMENINA SIN CATEG.,1
XVII,1612,INDIO,INDIA,0
XVII,1612,INDIO,MESTIZA,0
XVII,1612,INDIO,MORISCA,0
XVII,1612,INDIO,MULATA,0
XVII,1612,INDIO,NEGRA,0
XVII,1612,MASCULINO SIN CATEG.,CASTIZA,0
XVII,1612,MASCULINO SIN CATEG.,ESPAÑOLA,0
XVII,1612,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,1
XVII,1612,MASCULINO SIN CATEG.,INDIA,0
XVII,1612,MASCULINO SIN CATEG.,MESTIZA,0
XVII,1612,MASCULINO SIN CATEG.,MORISCA,0
XVII,1612,MASCULINO SIN CATEG.,MULATA,0
XVII,1612,MASCULINO SIN CATEG.,NEGRA,0
XVII,1612,MESTIZO,CASTIZA,0
XVII,1612,MESTIZO,ESPAÑOLA,0
XVII,1612,MESTIZO,FEMENINA SIN CATEG.,0
XVII,1612,MESTIZO,INDIA,0
XVII,1612,MESTIZO,MESTIZA,0
XVII,1612,MESTIZO,MORISCA,0
XVII,1612,MESTIZO,MULATA,0
XVII,1612,MESTIZO,NEGRA,0
XVII,1612,MORISCO,CASTIZA,0
XVII,1612,MORISCO,ESPAÑOLA,0
XVII,1612,MORISCO,FEMENINA SIN CATEG.,0
XVII,1612,MORISCO,INDIA,0
XVII,1612,MORISCO,MESTIZA,0
XVII,1612,MORISCO,MORISCA,0
XVII,1612,MORISCO,MULATA,0
XVII,1612,MORISCO,NEGRA,0
XVII,1612,MULATO,CASTIZA,0
XVII,1612,MULATO,ESPAÑOLA,0
XVII,1612,MULATO,FEMENINA SIN CATEG.,0
XVII,1612,MULATO,INDIA,0
XVII,1612,MULATO,MESTIZA,0
XVII,1612,MULATO,MORISCA,0
XVII,1612,MULATO,MULATA,0
XVII,1612,MULATO,NEGRA,0
XVII,1612,NEGRO,CASTIZA,0
XVII,1612,NEGRO,ESPAÑOLA,0
XVII,1612,NEGRO,FEMENINA SIN CATEG.,0
XVII,1612,NEGRO,INDIA,0
XVII,1612,NEGRO,MESTIZA,0
XVII,1612,NEGRO,MORISCA,0
XVII,1612,NEGRO,MULATA,0
XVII,1612,NEGRO,NEGRA,0
XVII,1613,CASTIZO,CASTIZA,0
XVII,1613,CASTIZO,ESPAÑOLA,0
XVII,1613,CASTIZO,FEMENINA SIN CATEG.,0
XVII,1613,CASTIZO,INDIA,0
XVII,1613,CASTIZO,MESTIZA,0
XVII,1613,CASTIZO,MORISCA,0
XVII,1613,CASTIZO,MULATA,0
XVII,1613,CASTIZO,NEGRA,0
XVII,1613,ESPAÑOL,CASTIZA,0
XVII,1613,ESPAÑOL,ESPAÑOLA,0
XVII,1613,ESPAÑOL,FEMENINA SIN CATEG.,0
XVII,1613,ESPAÑOL,INDIA,0
XVII,1613,ESPAÑOL,MESTIZA,0
XVII,1613,ESPAÑOL,MORISCA,0
XVII,1613,ESPAÑOL,MULATA,0
XVII,1613,ESPAÑOL,NEGRA,0
XVII,1613,INDIO,CASTIZA,0
XVII,1613,INDIO,ESPAÑOLA,0
XVII,1613,INDIO,FEMENINA SIN CATEG.,0
XVII,1613,INDIO,INDIA,2
XVII,1613,INDIO,MESTIZA,0
XVII,1613,INDIO,MORISCA,0
XVII,1613,INDIO,MULATA,0
XVII,1613,INDIO,NEGRA,0
XVII,1613,MASCULINO SIN CATEG.,CASTIZA,0
XVII,1613,MASCULINO SIN CATEG.,ESPAÑOLA,0
XVII,1613,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,4
XVII,1613,MASCULINO SIN CATEG.,INDIA,0
XVII,1613,MASCULINO SIN CATEG.,MESTIZA,0
XVII,1613,MASCULINO SIN CATEG.,MORISCA,0
XVII,1613,MASCULINO SIN CATEG.,MULATA,0
XVII,1613,MASCULINO SIN CATEG.,NEGRA,1
XVII,1613,MESTIZO,CASTIZA,0
XVII,1613,MESTIZO,ESPAÑOLA,0
XVII,1613,MESTIZO,FEMENINA SIN CATEG.,0
XVII,1613,MESTIZO,INDIA,0
XVII,1613,MESTIZO,MESTIZA,1
XVII,1613,MESTIZO,MORISCA,0
XVII,1613,MESTIZO,MULATA,0
XVII,1613,MESTIZO,NEGRA,0
XVII,1613,MORISCO,CASTIZA,0
XVII,1613,MORISCO,ESPAÑOLA,0
XVII,1613,MORISCO,FEMENINA SIN CATEG.,0
XVII,1613,MORISCO,INDIA,0
XVII,1613,MORISCO,MESTIZA,0
XVII,1613,MORISCO,MORISCA,0
XVII,1613,MORISCO,MULATA,0
XVII,1613,MORISCO,NEGRA,0
XVII,1613,MULATO,CASTIZA,0
XVII,1613,MULATO,ESPAÑOLA,0
XVII,1613,MULATO,FEMENINA SIN CATEG.,0
XVII,1613,MULATO,INDIA,0
XVII,1613,MULATO,MESTIZA,0
XVII,1613,MULATO,MORISCA,0
XVII,1613,MULATO,MULATA,0
XVII,1613,MULATO,NEGRA,0
XVII,1613,NEGRO,CASTIZA,0
XVII,1613,NEGRO,ESPAÑOLA,0
XVII,1613,NEGRO,FEMENINA SIN CATEG.,0
XVII,1613,NEGRO,INDIA,1
XVII,1613,NEGRO,MESTIZA,0
XVII,1613,NEGRO,MORISCA,0
XVII,1613,NEGRO,MULATA,0
XVII,1613,NEGRO,NEGRA,0
XVII,1614,CASTIZO,CASTIZA,0
XVII,1614,CASTIZO,ESPAÑOLA,0
XVII,1614,CASTIZO,FEMENINA SIN CATEG.,0
XVII,1614,CASTIZO,INDIA,0
XVII,1614,CASTIZO,MESTIZA,0
XVII,1614,CASTIZO,MORISCA,0
XVII,1614,CASTIZO,MULATA,0
XVII,1614,CASTIZO,NEGRA,0
XVII,1614,ESPAÑOL,CASTIZA,0
XVII,1614,ESPAÑOL,ESPAÑOLA,0
XVII,1614,ESPAÑOL,FEMENINA SIN CATEG.,0
XVII,1614,ESPAÑOL,INDIA,0
XVII,1614,ESPAÑOL,MESTIZA,0
XVII,1614,ESPAÑOL,MORISCA,0
XVII,1614,ESPAÑOL,MULATA,0
XVII,1614,ESPAÑOL,NEGRA,0
XVII,1614,INDIO,CASTIZA,0
XVII,1614,INDIO,ESPAÑOLA,0
XVII,1614,INDIO,FEMENINA SIN CATEG.,1
XVII,1614,INDIO,INDIA,0
XVII,1614,INDIO,MESTIZA,0
XVII,1614,INDIO,MORISCA,0
XVII,1614,INDIO,MULATA,0
XVII,1614,INDIO,NEGRA,0
XVII,1614,MASCULINO SIN CATEG.,CASTIZA,0
XVII,1614,MASCULINO SIN CATEG.,ESPAÑOLA,0
XVII,1614,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,3
XVII,1614,MASCULINO SIN CATEG.,INDIA,0
XVII,1614,MASCULINO SIN CATEG.,MESTIZA,0
XVII,1614,MASCULINO SIN CATEG.,MORISCA,0
XVII,1614,MASCULINO SIN CATEG.,MULATA,0
XVII,1614,MASCULINO SIN CATEG.,NEGRA,0
XVII,1614,MESTIZO,CASTIZA,0
XVII,1614,MESTIZO,ESPAÑOLA,0
XVII,1614,MESTIZO,FEMENINA SIN CATEG.,0
XVII,1614,MESTIZO,INDIA,0
XVII,1614,MESTIZO,MESTIZA,0
XVII,1614,MESTIZO,MORISCA,0
XVII,1614,MESTIZO,MULATA,0
XVII,1614,MESTIZO,NEGRA,0
XVII,1614,MORISCO,CASTIZA,0
XVII,1614,MORISCO,ESPAÑOLA,0
XVII,1614,MORISCO,FEMENINA SIN CATEG.,0
XVII,1614,MORISCO,INDIA,0
XVII,1614,MORISCO,MESTIZA,0
XVII,1614,MORISCO,MORISCA,0
XVII,1614,MORISCO,MULATA,0
XVII,1614,MORISCO,NEGRA,0
XVII,1614,MULATO,CASTIZA,0
XVII,1614,MULATO,ESPAÑOLA,0
XVII,1614,MULATO,FEMENINA SIN CATEG.,0
XVII,1614,MULATO,INDIA,0
XVII,1614,MULATO,MESTIZA,0
XVII,1614,MULATO,MORISCA,0
XVII,1614,MULATO,MULATA,0
XVII,1614,MULATO,NEGRA,0
XVII,1614,NEGRO,CASTIZA,0
XVII,1614,NEGRO,ESPAÑOLA,0
XVII,1614,NEGRO,FEMENINA SIN CATEG.,0
XVII,1614,NEGRO,INDIA,0
XVII,1614,NEGRO,MESTIZA,0
XVII,1614,NEGRO,MORISCA,0
XVII,1614,NEGRO,MULATA,0
XVII,1614,NEGRO,NEGRA,0
XVII,1615,CASTIZO,CASTIZA,0
XVII,1615,CASTIZO,ESPAÑOLA,0
XVII,1615,CASTIZO,FEMENINA SIN CATEG.,0
XVII,1615,CASTIZO,INDIA,0
XVII,1615,CASTIZO,MESTIZA,0
XVII,1615,CASTIZO,MORISCA,0
XVII,1615,CASTIZO,MULATA,0
XVII,1615,CASTIZO,NEGRA,0
XVII,1615,ESPAÑOL,CASTIZA,0
XVII,1615,ESPAÑOL,ESPAÑOLA,0
XVII,1615,ESPAÑOL,FEMENINA SIN CATEG.,0
XVII,1615,ESPAÑOL,INDIA,0
XVII,1615,ESPAÑOL,MESTIZA,0
XVII,1615,ESPAÑOL,MORISCA,0
XVII,1615,ESPAÑOL,MULATA,0
XVII,1615,ESPAÑOL,NEGRA,0
XVII,1615,INDIO,CASTIZA,0
XVII,1615,INDIO,ESPAÑOLA,0
XVII,1615,INDIO,FEMENINA SIN CATEG.,0
XVII,1615,INDIO,INDIA,0
XVII,1615,INDIO,MESTIZA,0
XVII,1615,INDIO,MORISCA,0
XVII,1615,INDIO,MULATA,0
XVII,1615,INDIO,NEGRA,0
XVII,1615,MASCULINO SIN CATEG.,CASTIZA,0
XVII,1615,MASCULINO SIN CATEG.,ESPAÑOLA,0
XVII,1615,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,4
XVII,1615,MASCULINO SIN CATEG.,INDIA,0
XVII,1615,MASCULINO SIN CATEG.,MESTIZA,0
XVII,1615,MASCULINO SIN CATEG.,MORISCA,0
XVII,1615,MASCULINO SIN CATEG.,MULATA,0
XVII,1615,MASCULINO SIN CATEG.,NEGRA,0
XVII,1615,MESTIZO,CASTIZA,0
XVII,1615,MESTIZO,ESPAÑOLA,0
XVII,1615,MESTIZO,FEMENINA SIN CATEG.,0
XVII,1615,MESTIZO,INDIA,0
XVII,1615,MESTIZO,MESTIZA,0
XVII,1615,MESTIZO,MORISCA,0
XVII,1615,MESTIZO,MULATA,0
XVII,1615,MESTIZO,NEGRA,0
XVII,1615,MORISCO,CASTIZA,0
XVII,1615,MORISCO,ESPAÑOLA,0
XVII,1615,MORISCO,FEMENINA SIN CATEG.,0
XVII,1615,MORISCO,INDIA,0
XVII,1615,MORISCO,MESTIZA,0
XVII,1615,MORISCO,MORISCA,0
XVII,1615,MORISCO,MULATA,0
XVII,1615,MORISCO,NEGRA,0
XVII,1615,MULATO,CASTIZA,0
XVII,1615,MULATO,ESPAÑOLA,0
XVII,1615,MULATO,FEMENINA SIN CATEG.,0
XVII,1615,MULATO,INDIA,0
XVII,1615,MULATO,MESTIZA,0
XVII,1615,MULATO,MORISCA,0
XVII,1615,MULATO,MULATA,0
XVII,1615,MULATO,NEGRA,0
XVII,1615,NEGRO,CASTIZA,0
XVII,1615,NEGRO,ESPAÑOLA,0
XVII,1615,NEGRO,FEMENINA SIN CATEG.,0
XVII,1615,NEGRO,INDIA,0
XVII,1615,NEGRO,MESTIZA,0
XVII,1615,NEGRO,MORISCA,0
XVII,1615,NEGRO,MULATA,0
XVII,1615,NEGRO,NEGRA,0
XVII,1616,CASTIZO,CASTIZA,0
XVII,1616,CASTIZO,ESPAÑOLA,0
XVII,1616,CASTIZO,FEMENINA SIN CATEG.,0
XVII,1616,CASTIZO,INDIA,0
XVII,1616,CASTIZO,MESTIZA,0
XVII,1616,CASTIZO,MORISCA,0
XVII,1616,CASTIZO,MULATA,0
XVII,1616,CASTIZO,NEGRA,0
XVII,1616,ESPAÑOL,CASTIZA,0
XVII,1616,ESPAÑOL,ESPAÑOLA,0
XVII,1616,ESPAÑOL,FEMENINA SIN CATEG.,0
XVII,1616,ESPAÑOL,INDIA,1
XVII,1616,ESPAÑOL,MESTIZA,0
XVII,1616,ESPAÑOL,MORISCA,0
XVII,1616,ESPAÑOL,MULATA,0
XVII,1616,ESPAÑOL,NEGRA,0
XVII,1616,INDIO,CASTIZA,0
XVII,1616,INDIO,ESPAÑOLA,0
XVII,1616,INDIO,FEMENINA SIN CATEG.,0
XVII,1616,INDIO,INDIA,3
XVII,1616,INDIO,MESTIZA,0
XVII,1616,INDIO,MORISCA,0
XVII,1616,INDIO,MULATA,0
XVII,1616,INDIO,NEGRA,0
XVII,1616,MASCULINO SIN CATEG.,CASTIZA,0
XVII,1616,MASCULINO SIN CATEG.,ESPAÑOLA,0
XVII,1616,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,0
XVII,1616,MASCULINO SIN CATEG.,INDIA,0
XVII,1616,MASCULINO SIN CATEG.,MESTIZA,0
XVII,1616,MASCULINO SIN CATEG.,MORISCA,0
XVII,1616,MASCULINO SIN CATEG.,MULATA,0
XVII,1616,MASCULINO SIN CATEG.,NEGRA,0
XVII,1616,MESTIZO,CASTIZA,0
XVII,1616,MESTIZO,ESPAÑOLA,0
XVII,1616,MESTIZO,FEMENINA SIN CATEG.,0
XVII,1616,MESTIZO,INDIA,0
XVII,1616,MESTIZO,MESTIZA,0
XVII,1616,MESTIZO,MORISCA,0
XVII,1616,MESTIZO,MULATA,0
XVII,1616,MESTIZO,NEGRA,0
XVII,1616,MORISCO,CASTIZA,0
XVII,1616,MORISCO,ESPAÑOLA,0
XVII,1616,MORISCO,FEMENINA SIN CATEG.,0
XVII,1616,MORISCO,INDIA,0
XVII,1616,MORISCO,MESTIZA,0
XVII,1616,MORISCO,MORISCA,0
XVII,1616,MORISCO,MULATA,0
XVII,1616,MORISCO,NEGRA,0
XVII,1616,MULATO,CASTIZA,0
XVII,1616,MULATO,ESPAÑOLA,0
XVII,1616,MULATO,FEMENINA SIN CATEG.,0
XVII,1616,MULATO,INDIA,0
XVII,1616,MULATO,MESTIZA,0
XVII,1616,MULATO,MORISCA,0
XVII,1616,MULATO,MULATA,0
XVII,1616,MULATO,NEGRA,0
XVII,1616,NEGRO,CASTIZA,0
XVII,1616,NEGRO,ESPAÑOLA,0
XVII,1616,NEGRO,FEMENINA SIN CATEG.,0
XVII,1616,NEGRO,INDIA,0
XVII,1616,NEGRO,MESTIZA,0
XVII,1616,NEGRO,MORISCA,0
XVII,1616,NEGRO,MULATA,0
XVII,1616,NEGRO,NEGRA,1
XVII,1617,CASTIZO,CASTIZA,0
XVII,1617,CASTIZO,ESPAÑOLA,0
XVII,1617,CASTIZO,FEMENINA SIN CATEG.,0
XVII,1617,CASTIZO,INDIA,0
XVII,1617,CASTIZO,MESTIZA,0
XVII,1617,CASTIZO,MORISCA,0
XVII,1617,CASTIZO,MULATA,0
XVII,1617,CASTIZO,NEGRA,0
XVII,1617,ESPAÑOL,CASTIZA,0
XVII,1617,ESPAÑOL,ESPAÑOLA,0
XVII,1617,ESPAÑOL,FEMENINA SIN CATEG.,0
XVII,1617,ESPAÑOL,INDIA,0
XVII,1617,ESPAÑOL,MESTIZA,0
XVII,1617,ESPAÑOL,MORISCA,0
XVII,1617,ESPAÑOL,MULATA,0
XVII,1617,ESPAÑOL,NEGRA,0
XVII,1617,INDIO,CASTIZA,0
XVII,1617,INDIO,ESPAÑOLA,0
XVII,1617,INDIO,FEMENINA SIN CATEG.,0
XVII,1617,INDIO,INDIA,10
XVII,1617,INDIO,MESTIZA,0
XVII,1617,INDIO,MORISCA,0
XVII,1617,INDIO,MULATA,0
XVII,1617,INDIO,NEGRA,0
XVII,1617,MASCULINO SIN CATEG.,CASTIZA,0
XVII,1617,MASCULINO SIN CATEG.,ESPAÑOLA,0
XVII,1617,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,1
XVII,1617,MASCULINO SIN CATEG.,INDIA,0
XVII,1617,MASCULINO SIN CATEG.,MESTIZA,0
XVII,1617,MASCULINO SIN CATEG.,MORISCA,0
XVII,1617,MASCULINO SIN CATEG.,MULATA,0
XVII,1617,MASCULINO SIN CATEG.,NEGRA,0
XVII,1617,MESTIZO,CASTIZA,0
XVII,1617,MESTIZO,ESPAÑOLA,0
XVII,1617,MESTIZO,FEMENINA SIN CATEG.,0
XVII,1617,MESTIZO,INDIA,0
XVII,1617,MESTIZO,MESTIZA,0
XVII,1617,MESTIZO,MORISCA,0
XVII,1617,MESTIZO,MULATA,0
XVII,1617,MESTIZO,NEGRA,0
XVII,1617,MORISCO,CASTIZA,0
XVII,1617,MORISCO,ESPAÑOLA,0
XVII,1617,MORISCO,FEMENINA SIN CATEG.,0
XVII,1617,MORISCO,INDIA,0
XVII,1617,MORISCO,MESTIZA,0
XVII,1617,MORISCO,MORISCA,0
XVII,1617,MORISCO,MULATA,0
XVII,1617,MORISCO,NEGRA,0
XVII,1617,MULATO,CASTIZA,0
XVII,1617,MULATO,ESPAÑOLA,0
XVII,1617,MULATO,FEMENINA SIN CATEG.,0
XVII,1617,MULATO,INDIA,0
XVII,1617,MULATO,MESTIZA,0
XVII,1617,MULATO,MORISCA,0
XVII,1617,MULATO,MULATA,1
XVII,1617,MULATO,NEGRA,0
XVII,1617,NEGRO,CASTIZA,0
XVII,1617,NEGRO,ESPAÑOLA,0
XVII,1617,NEGRO,FEMENINA SIN CATEG.,0
XVII,1617,NEGRO,INDIA,0
XVII,1617,NEGRO,MESTIZA,0
XVII,1617,NEGRO,MORISCA,0
XVII,1617,NEGRO,MULATA,0
XVII,1617,NEGRO,NEGRA,0
XVII,1618,CASTIZO,CASTIZA,0
XVII,1618,CASTIZO,ESPAÑOLA,0
XVII,1618,CASTIZO,FEMENINA SIN CATEG.,0
XVII,1618,CASTIZO,INDIA,0
XVII,1618,CASTIZO,MESTIZA,0
XVII,1618,CASTIZO,MORISCA,0
XVII,1618,CASTIZO,MULATA,0
XVII,1618,CASTIZO,NEGRA,0
XVII,1618,ESPAÑOL,CASTIZA,0
XVII,1618,ESPAÑOL,ESPAÑOLA,3
XVII,1618,ESPAÑOL,FEMENINA SIN CATEG.,1
XVII,1618,ESPAÑOL,INDIA,0
XVII,1618,ESPAÑOL,MESTIZA,0
XVII,1618,ESPAÑOL,MORISCA,0
XVII,1618,ESPAÑOL,MULATA,0
XVII,1618,ESPAÑOL,NEGRA,0
XVII,1618,INDIO,CASTIZA,0
XVII,1618,INDIO,ESPAÑOLA,0
XVII,1618,INDIO,FEMENINA SIN CATEG.,0
XVII,1618,INDIO,INDIA,2
XVII,1618,INDIO,MESTIZA,0
XVII,1618,INDIO,MORISCA,0
XVII,1618,INDIO,MULATA,0
XVII,1618,INDIO,NEGRA,0
XVII,1618,MASCULINO SIN CATEG.,CASTIZA,0
XVII,1618,MASCULINO SIN CATEG.,ESPAÑOLA,0
XVII,1618,MASCULINO SIN CATEG.,FEMENINA SIN CATEG.,3
XVII,1618,MASCULINO SIN CATEG.,INDIA,0
XVII,1618,MASCULINO SIN CATEG.,MESTIZA,0
XVII,1618,MASCULINO SIN CATEG.,MORISCA,0
XVII,1618,MASCULINO SIN CATEG.,MULATA,0
XVII,1618,MASCULINO SIN CATEG.,NEGRA,0
XVII,1618,MESTIZO,CASTIZA,0
XVII,1618,MESTIZO,ESPAÑOLA,0
XVII,1618,MESTIZO,FEMENINA SIN CATEG.,0
XVII,1618,MESTIZO,INDIA,0
XVII,1618,MESTIZO,MESTIZA,0
XVII,1618,MESTIZO,MORISCA,0
XVII,1618,MESTIZO,MULATA,0
XVII,1618,MESTIZO,NEGRA,0
XVII,1618,MORISCO,CASTIZA,0
XVII,1618,MORISCO,ESPAÑOLA,0
XVII,1618,MORISCO,FEMENINA SIN CATEG.,0
XVII,1618,MORISCO,INDIA,0
XVII,1618,MORISCO,MESTIZA,0
XVII,1618,MORISCO,MORISCA,0
XVII,1618,MORISCO,MULATA,0
XVII,1618,MORISCO,NEGRA,0
XVII,1618,MULATO,CASTIZA,0
XVII,1618,MULATO,ESPAÑOLA,0
XVII,1618,MULATO,FEMENINA SIN CATEG.,0
XVII,1618,MULATO,INDIA,0
XVII,1618,MULATO,MESTIZA,0
XVII,1618,MULATO,MORISCA,0
XVII,1618,MULATO,MULATA,0
XVII,1618,MULATO,NEGRA,0
XVII,1618,NEGRO,CASTIZA,0
XVII,1618,NEGRO,ESPAÑOLA,0
XVII,1618,NEGRO,FEMENINA SIN CATEG.,0
XVII,1618,NEGRO,INDIA,0
XVII,1618,NEGRO,MESTIZA,0
XVII,1618,NEGRO,MORISCA,0
XVII,1618,NEGRO,MULATA,0
